Street,Lat,Lon
IRA CT,-73.9289745686534,40.59101267792112
IRELAND ST,-73.88661447307064,40.736368212999444
IRENE CT,-73.83035508630233,40.58198845943151
IRENE LN,-74.23107580233308,40.50667808499168
IRIS CT,-74.21446960000912,40.55226166064122
IRON MINE DR,-74.10967000374411,40.584693828419574
IRONWOOD ST,-74.14609290887668,40.56165946668078
IROQUOIS ST,-74.08592558471113,40.5747703562902
IRVINE ST,-73.8887053898456,40.819356333740956
IRVING,-73.91911974056637,40.55726337862478
IRVING AVE,-73.91511502666496,40.69944386485066
IRVING PL,-74.00249617230646,40.68233233027412
IRVINGTON PL,-73.96197276420503,40.633964674557895
IRVINGTON ST,-74.18561642917768,40.521362922228974
IRWIN AVE,-73.90526979062147,40.88468574847425
IRWIN PL,-73.76770218470651,40.683368964493546
IRWIN ST,-73.9437310630967,40.578955522968194
ISABELLA AVE,-74.118339827852,40.560825521248155
ISELIN AVE,-73.90586384647128,40.89733002548893
ISERNIA AVE,-74.10968185500087,40.561607562169236
ISHAM ST,-73.9194366785478,40.867575766346235
ISLAND PT,-73.78283090108052,40.84739100380092
ISLIN PL,-74.12808400132032,40.63673922710474
ISLINGTON ST,-74.15214431550348,40.56064828325794
ISMAY ST,-74.13907324495405,40.59791984220373
ISORA PL,-74.11834723597907,40.56578010606832
ITHACA ST,-73.91387171227073,40.71879526090362
IVAN CT,-73.95829395390432,40.57967212151691
IVES CT,-73.76004773310781,40.604731287975405
IVY CLOS,-73.84185429642692,40.71474998382352
IVY CT,-74.21423717795528,40.54781627311305
IVY PL,-73.80492775407535,40.809863168502375
J RD,-73.9197888660753,40.79014595601205
J ST,-73.85549299355627,40.80642962644788
JACKIE ROBINSON PKWY,-73.86328919095915,40.700639728012646
JACKSON AVE,-73.94258315026597,40.76359541102082
JACKSON CT,-74.03276993698371,40.61181369518329
JACKSON MILL RD,-73.87433740830824,40.76279302501396
JACKSON PL,-73.98636320747723,40.662485429496044
JACKSON ST,-73.97479359388961,40.69895456178038
JACOB ST,-74.23528108258719,40.51054445145433
JACOBUS PL,-73.91176749311485,40.875498842762184
JACOBUS ST,-73.8875825562715,40.73647572515661
JACQUES AVE,-74.11187305375043,40.57246803156376
JADE CT,-74.21840226139706,40.538788733613096
JAFFE ST,-74.14620125840824,40.6199248664667
JAFFRAY ST,-73.9427299891665,40.579101264856625
JAKE CT,-74.08571625938163,40.62231119769311
JAMAICA,-73.91961687276184,40.557363774584765
JAMAICA AVE,-73.81023919339576,40.7024802204154
JAMAICA AVENUE EB RB,-73.73145967390778,40.72087429935759
JAMAICA AVENUE WB RB,-73.77832894211315,40.708997160543596
JAMAICA CENTER PLZ,-73.80050696528707,40.70304702873796
JAMES CT,-73.81062032513763,40.66957118802994
JAMES PL,-74.0714752239151,40.609881387039685
JAMES ST,-73.99872988492285,40.712224782768985
JAMIE CT,-74.14978887481718,40.62185413601035
JAMIE LN,-74.1848699869678,40.56225134807135
JANE ST,-74.00526312619708,40.73813717076885
JANET LN,-73.91186298606208,40.55841206517685
JANET PL,-73.83512587986337,40.75850862760671
JANSEN CT,-74.18048778492762,40.527984729321204
JANSEN ST,-74.17282139644443,40.53085230875023
JARDINE AVE,-74.16079591417609,40.61087057828579
JARDINE PL,-73.90519871497749,40.67665645522189
JARRETT PL,-73.84596659679676,40.84533691522923
JARVIS AVE,-73.81827841440882,40.73138082660828
JARVIS CT,-73.74344922469999,40.5979129666573
JASMINE AVE,-73.81275614948285,40.753346048549275
JASON CT,-74.0888784596356,40.57317930161796
JASPER ST,-74.14092954696855,40.59569391676716
JAVA ST,-73.95503093986463,40.73156089243086
JAY AVE,-73.89803104381303,40.7278849172675
JAY ST,-73.9912989806079,40.70176377172572
JAYDEE CT,-73.75794786236362,40.607399314545724
JAYNE LN,-74.2303181108131,40.50697704007104
JEANNETTE AVE,-74.17476478690719,40.542786292769236
JEFFERSON AVE,-73.95414955169697,40.671743057917865
JEFFERSON BLVD,-74.18447774558389,40.54572423506249
JEFFERSON PL,-73.89923101472522,40.833162463860404
JEFFERSON ST,-73.95311758904474,40.686979543204906
JEFFREY PL,-74.23225540424615,40.51167403213378
JENNA LN,-74.1027372709922,40.59198867532266
JENNIFER CT,-74.16325002326657,40.597598152596596
JENNIFER LN,-74.10601545564099,40.559708452379375
JENNIFER PL,-74.15836220565939,40.610506699485335
JENNINGS ST,-73.89242882452557,40.831990143250025
JERICHO TPKE,-73.71944237132156,40.725783343913264
JEROME AVE,-73.92403585534613,40.81381029340592
JEROME RD,-74.08587479747759,40.59339271219846
JEROME ST,-73.88497875999707,40.66918528271413
JERSEY ST,-74.08549817056148,40.641136693427214
JESSICA CT,-74.17497668337833,40.54410012872161
JESSICA LN,-74.21846545021177,40.538033755118875
JESSIE CT,-73.73705955725903,40.76978825288531
JESUP AVE,-73.9194815524624,40.842972622150256
JESUP PL,-73.92050318315603,40.8422980052328
JEWEL AVE,-73.8189727918584,40.730143841945356
JEWEL ST,-73.94680675549468,40.72726473215899
JEWELL MCKOY LN,-73.93393253728465,40.678373457251986
JEWETT AVE,-74.13064254554983,40.62586538258118
JFK AIRPORT,-73.78123159874495,40.65641189812965
JILLIAN CT,-74.12911696148836,40.62434417606761
JOAN PL,-74.12447929779478,40.61759464696943
JODIE CT,-73.92465983069145,40.641599271094876
JOEL PL,-74.12880141428775,40.57347157409932
JOHANNA LN,-74.1996702885603,40.52166367172683
JOHN F KENNEDY CIR,-73.75677195767757,40.74340747149973
JOHN ST,-74.07847540774182,40.66858269542552
JOHNSON AVE,-73.99240588300992,40.72588342485683
JOHNSON PL,-74.09655375750519,40.5936117726907
JOHNSON ST,-74.14989768588661,40.59624328953478
JOHNSTON TER,-74.20289754821127,40.51327700713241
JOJO CT,-74.23214740176127,40.502840703496304
JOLINE AVE,-74.23618753669014,40.51015523123509
JOLINE LN,-74.23439434096024,40.50183587636071
JONES,-73.97888116811991,40.57465454272182
JONES PL,-74.11037057555953,40.62797103674072
JONES ST,-74.06138627364051,40.686294871888215
JORALEMON ST,-73.99549848759472,40.693264013067385
JORDAN AVE,-73.76780787534169,40.69943331166558
JORDAN CT,-73.78483001759024,40.78575138175734
JORDAN DR,-73.78592446336026,40.785647193990144
JORDAN ST,-73.78958087212347,40.76833493365966
JOSEPH AVE,-74.13680356738728,40.60057596631545
JOSEPH CT,-74.24164196335637,40.51172866046695
JOSEPH LN,-74.07203294290613,40.60369829093056
JOSEPH P WARD ST,-74.01508370323484,40.7077252327751
JOSEPHINE ST,-74.12369802216435,40.61226826319661
JOSHUA CT,-74.14170686679816,40.56817139808262
JOURNEAY ST,-74.15915580509673,40.63216579331503
JOVAL CT,-73.92917476705458,40.590605633883136
JOYCE LN,-74.24077933847141,40.50990953238242
JOYCE ST,-74.09559681463239,40.58465767262051
JUDGE ST,-73.8948218799492,40.73687030663969
JUDITH CT,-74.06516006806757,40.60743030116557
JULES DR,-74.15914289897042,40.6190334669611
JULIANA PL,-73.9654041883389,40.70590239729741
JULIE CT,-74.13254166127939,40.606602106683745
JULIEANN CT,-74.10813277784486,40.58936394055759
JUMEL PL,-73.9359147936049,40.83943556831868
JUMEL ST,-74.15004465703055,40.560001784984756
JUMEL TER,-73.9388911715753,40.83476128225469
JUNCTION BLVD,-73.86889921945219,40.74614869714158
JUNCTION CT,-74.13757554449668,40.55725280492524
JUNI CT,-74.15716720340234,40.58625546791563
JUNIPER AVE,-73.82001488516386,40.74956715188773
JUNIPER BLVD N,-73.88147789396709,40.72155282617499
JUNIPER BLVD S,-73.88450061416106,40.717361789188594
JUNIPER PL,-74.10789024183283,40.58287699125737
JUNIPER VALLEY RD,-73.88126295952593,40.715084461278984
JUNIUS ST,-73.90196749005675,40.66518739584889
JUNO ST,-73.85160891130316,40.715009046867955
JUPITER LN,-74.15899167791848,40.62589123109072
JUST CT,-73.92497922200573,40.58739315652189
JUSTICE AVE,-73.87574282705683,40.73731474586294
JUSTIN AVE,-74.1346666137403,40.55574924994245
K RD,-73.9217700977795,40.791156778111784
KALMIA AVE,-73.81648123634302,40.750585623025536
KAMINSKY RD,-73.91879757792164,40.79012739230815
KANE PL,-73.9237488081997,40.677604958252054
KANE ST,-73.99763557766437,40.6865474055372
KANSAS AVE,-74.07980199990362,40.60715639313924
KANSAS PL,-73.90414527593161,40.6060604958696
KAPPOCK ST,-73.91800514080967,40.8792847841856
KAREN CT,-74.1305358800486,40.62398713381185
KARWEG PL,-73.86775848002307,40.68769644814958
KATAN AVE,-74.16026300428716,40.55171707770301
KATAN LOOP,-74.15407980361883,40.55293097399942
KATHLEEN CT,-74.23512803347315,40.50856599814326
KATHLEEN PL,-73.96125677270035,40.5879560913314
KATHY CT,-74.17130967533315,40.559221181088276
KATHY PL,-74.16257131425868,40.57916488356932
KATONAH AVE,-73.86752184650457,40.899306084622275
KAUFMAN PL,-73.89495845276812,40.63422737836741
KAY CT,-73.92683696747196,40.588571052805534
KAY PL,-74.07508883503692,40.60890037199195
KAYLA CT,-74.12441327923152,40.5779561686865
KEAP ST,-73.9569576310396,40.706702513144194
KEARNEY AVE,-73.81753263853312,40.828120525253794
KEARNEY ST,-73.86872491204711,40.76243557941513
KEATING PL,-74.15588370916174,40.59209635067965
KEATING ST,-74.19571421015785,40.518253541968235
KEATS ST,-74.14234196650953,40.551962802816995
KEEGANS LN,-74.13969920557355,40.55128669565014
KEEL CT,-73.84589609603945,40.793565432809
KEELEY ST,-74.0642544058973,40.61326080525926
KEEN CT,-73.92551768984582,40.58777392748943
KEESEVILLE AVE,-73.76597140146318,40.69893133042684
KEIBER CT,-74.12754713183291,40.61849111592922
KELL AVE,-74.13498229075931,40.60827832264675
KELLY BLVD,-74.15475504547523,40.58628490401453
KELLY ST,-73.89686185976014,40.8220244832443
KELVIN AVE,-74.13479332987966,40.554813726773304
KEMBALL AVE,-74.12774674018812,40.61491016134115
KENDRICK PL,-73.79077659877063,40.715941925091116
KENILWORTH AVE,-74.18301289659999,40.56299676500737
KENILWORTH DR,-73.75654881131301,40.7571211655478
KENILWORTH PL,-73.95012366856008,40.633984357978754
KENMARE SQ,-73.99789083959878,40.72167667152533
KENMARE ST,-73.9958250542063,40.72088810992428
KENMORE CT,-73.9470730608827,40.58556137469277
KENMORE RD,-73.75090910193899,40.780660533797025
KENMORE ST,-74.17885611600443,40.5610284498291
KENMORE TER,-73.95932912902884,40.649139083829404
KENNELLWORTH PL,-73.8222822464106,40.84494737536762
KENNETH PL,-74.2113656571815,40.51856607164366
KENNINGTON ST,-74.14993137036667,40.55921873071993
KENO AVE,-73.76778656893555,40.72175049591882
KENSICO ST,-74.13838837929266,40.57000407752872
KENSINGTON AVE,-74.07633990600878,40.594892149991
KENSINGTON ST,-73.94189762714987,40.57936855369996
KENT AVE,-73.96186494768762,40.70374956909447
KENT ST,-73.92293194236774,40.71697219981205
KENWOOD AVE,-74.17380885746097,40.52453726128205
KEPLER AVE,-73.87079738210015,40.89832461114589
KEPPEL AVE,-74.24065720812614,40.50931006530432
KERMIT AVE,-74.08264939308877,40.59749532542816
KERMIT PL,-73.97311923681502,40.648540364591
KERRY LN,-74.23437654912892,40.50908524723801
KESSEL ST,-73.84871197515837,40.713149286857394
KETCH CT,-73.84693436376487,40.79364037814485
KETCHAM ST,-73.88081722092754,40.743653357048615
KEUNE CT,-74.0992384482764,40.60109033175578
KEW FOREST LN,-73.83359250561851,40.7149179981764
KEW GARDENS RD,-73.82367603969364,40.70710962562356
KIELY PL,-73.87233337721997,40.68615247972884
KILDARE,-73.92012326598372,40.55739477296725
KILDARE RD,-73.7880485915979,40.72326248737587
KILLARNEY ST,-73.83906670640144,40.665263617912245
KILROE ST,-73.78932397418897,40.85487520994584
KIMBALL ST,-73.93057701934653,40.61351204147961
KIMBERLY LN,-74.07662798778706,40.61755480043563
KIMBERLY PL,-73.90651021586083,40.877945550031754
KIMMEL RD,-74.01250543030028,40.69014322474287
KING AVE,-73.78744882794462,40.85341804039495
KING JAMES CT,-74.14235272982746,40.54855117982247
KING RD,-73.83480797635954,40.7617977710164
KING ST,-74.08465797571085,40.61609353270111
KINGDOM AVE,-74.18803450792028,40.52955082778168
KINGHORN ST,-74.16293826500181,40.531178812864354
KINGS COLLEGE PL,-73.8757456647608,40.88060192091982
KINGS HIGHWAY WB RB,-73.92042854677068,40.65982454907469
KINGS HWY,-73.94785106893762,40.62203936999528
KINGS PL,-73.9750513759062,40.6035820689419
KINGS PLZ,-73.92113399391002,40.610252814807744
KINGSBOROUGH 1,-73.92721222391717,40.675639158257574
KINGSBOROUGH 2,-73.92647661740433,40.67556531868208
KINGSBOROUGH 3,-73.92577689444802,40.67555611633377
KINGSBOROUGH 4,-73.92501179976323,40.67542963680027
KINGSBOROUGH 5,-73.92344877034274,40.67511202741503
KINGSBOROUGH 6,-73.9226614029566,40.67509189379329
KINGSBOROUGH 7,-73.92149239344388,40.675676782084935
KINGSBRIDGE AVE,-74.02177966009555,40.76290841487338
KINGSBRIDGE TER,-73.902300361576,40.8743181883841
KINGSBURY AVE,-73.74641213862066,40.737681823031096
KINGSLAND AVE,-73.87877527189089,40.814726500676
KINGSLAND ST,-74.19849991762872,40.516811731248545
KINGSLEY AVE,-74.12690314584165,40.62209246014071
KINGSLEY PL,-74.08857586984618,40.63572952366477
KINGSTON AVE,-73.94206356523533,40.669957563203134
KINGSTON PL,-73.79119668402718,40.71333896150481
KINGSWAY PL,-73.92054497724,40.6415088775201
KINNEAR PL,-73.84404602892243,40.835988628875654
KINSELLA ST,-73.8603847457717,40.84562626944897
KINSEY PL,-74.16973680480713,40.62855214186312
KIRBY CT,-74.09320398451126,40.640827821721665
KIRBY ST,-73.78536704557622,40.850891922084166
KIRKLAND CT,-74.1355422978034,40.63969836314534
KIRSHON AVE,-74.16333705975369,40.614442869975406
KISSAM AVE,-74.11389807779,40.55692579934284
KISSEL AVE,-74.1047042312301,40.635472267590686
KISSENA BLVD,-73.81792252655025,40.74264753838413
KISWICK ST,-74.09635874320045,40.57400692451907
KLEUPFEL CT,-73.8992096446764,40.70548032686456
KLONDIKE AVE,-74.15510460296609,40.587867951232646
KNAPP ST,-73.93978897159472,40.626335168069126
KNAUTH PL,-74.06784955828905,40.60068416188739
KNEELAND AVE,-73.88560303593565,40.73517347997931
KNEELAND PL,-73.88271059674005,40.734973590707845
KNEELAND ST,-73.88848251418379,40.73773980906581
KNESEL ST,-74.21133175835774,40.5529537541022
KNICKERBOCKER AVE,-73.91785912274713,40.69855822323786
KNIGHT CT,-73.92925549686228,40.590127614653
KNIGHT LOOP,-74.15015993089035,40.56847715606126
KNOLLS CRES,-73.91748527319199,40.87877013082019
KNOLLWOOD AVE,-73.75095242609078,40.779964280532994
KNOX PL,-74.01634703974622,40.72991018307699
KNOX ST,-74.19859666772065,40.52323484109794
KOCH BLVD,-74.16425722298435,40.53541882781112
KOSCIUSZKO ST,-73.9389974615209,40.692051961865914
KOSSUTH AVE,-73.88193124197369,40.87977082844139
KOSSUTH PL,-73.92711981909663,40.69348159691298
KRAMER AVE,-74.21514448603037,40.54216256071937
KRAMER PL,-74.1310786916527,40.6295377476704
KRAMER ST,-74.0792670079253,40.59666502749038
KREISCHER ST,-74.23949004447726,40.53535477857079
KRIER PL,-73.91113932835361,40.6457873279951
KRISSA CT,-74.19974264880813,40.55626906039032
KRISTEN CT,-74.07553640430163,40.619407587214525
KRUGER RD,-73.78236961717118,40.71714907607037
KRUSER ST,-74.11393650386546,40.577690350125835
KUNATH AVE,-74.2171175682904,40.550507714223265
KYLE CT,-74.19750369687854,40.55732305436632
LA GRANGE PL,-74.13914310467644,40.62945814275288
LA GUARDIA AVE,-74.1181486408617,40.60534789380788
LA GUARDIA PL,-73.9987544429914,40.728358497612476
LA SALLE AVE,-73.83030333096538,40.83914263793701
LA SALLE ST,-74.03046815069726,40.745700198313884
LABAU AVE,-74.10550315868896,40.61270462316155
LABURNUM AVE,-73.81267352841175,40.750850672938114
LACOMBE AVE,-73.85582882674096,40.81575743785845
LACON CT,-73.92956602262086,40.58985342768691
LACONIA AVE,-73.91492648926955,40.79914910825086
LADD AVE,-74.17452996396624,40.561420907564
LADD RD,-73.91054917380711,40.90500131037267
LAFAYETTE,-74.03166262673113,40.617459566936425
LAFAYETTE AVE,-73.92660995563386,40.730474227704875
LAFAYETTE ST,-73.97985493999418,40.703543208978516
LAFONTAINE AVE,-73.89336594792356,40.84800239339025
LAFORGE AVE,-74.14028629778737,40.631212055466555
LAFORGE PL,-74.14117078376535,40.63151044542635
LAGUARDIA CIR,-73.92503018447377,40.78661517232621
LAGUNA LN,-74.15394440718268,40.63566610233277
LAHN ST,-73.83818536377859,40.665104322228984
LAIGHT ST,-74.00904231066049,40.72210715965888
LAKE AVE,-74.11874364481024,40.62423829312543
LAKE PL,-73.97950056037259,40.59504191871699
LAKE ST,-73.9739251499993,40.59845084538024
LAKELAND RD,-74.11613464677222,40.61651976278955
LAKESIDE PL,-74.08171766699704,40.603757391694984
LAKEVIEW BLVD E,-73.78431625205059,40.68053812630789
LAKEVIEW LN,-73.78185910576222,40.67764049701161
LAKEVIEW PL,-73.89793918236299,40.89850761364657
LAKEVIEW TER,-74.08226369163229,40.603772234402996
LAKEWOOD AVE,-73.8032172976311,40.689994654406625
LAKEWOOD PL,-73.84934623817509,40.85211576626887
LAKEWOOD RD,-74.10078348804663,40.62701344632585
LAMA CT,-73.9758028458826,40.59607338430416
LAMBERT ST,-74.15994400539998,40.61777471604993
LAMBERTS LN,-74.16494385502652,40.61607457205213
LAMOKA AVE,-74.16368686661846,40.54915502816681
LAMONT AVE,-74.13058534955083,40.58074375876778
LAMONT CT,-73.94416103372286,40.663436167087
LAMPED LOOP,-74.16243781395778,40.585050733675985
LAMPORT BLVD,-74.07734131017091,40.59490634312301
LAMPORT PL,-73.82169035142915,40.824682800310846
LANARK RD,-73.81627938585203,40.606429116803554
LANCASTER AVE,-73.96185925112877,40.59291741160482
LANDER AVE,-74.16488463945666,40.613982726788535
LANDER ST,-73.81554199236814,40.71292337676536
LANDING RD,-73.91111358670962,40.86239729644035
LANDING WAY,-73.78311067975851,40.84577183740295
LANDIS AVE,-74.06821285078183,40.6002428732497
LANDIS CT,-73.92662307579835,40.5883112323482
LANETT AVE,-73.74341353762769,40.59916726760725
LANGDALE ST,-73.70127157883313,40.74436139445518
LANGERE PL,-74.07174819146464,40.61747549596272
LANGHAM ST,-73.94095449744503,40.579446547770665
LANGSTON AVE,-73.7164136895236,40.753087684270824
LANSING AVE,-73.74646742009986,40.66383679808966
LANSING ST,-74.06985958440843,40.592004278484424
LARCH CT,-74.21188626523399,40.55036849588092
LAREDO AVE,-74.17054462883529,40.54947773892671
LARKIN ST,-74.13587215323123,40.639472267665944
LARRISON LOOP,-74.13315048680546,40.60063651168549
LARSENS CT,-73.8302699548692,40.65926702034412
LARUE AVE,-73.85754186092059,40.7404751767624
LATHAM LN,-73.77360031119682,40.66924415297388
LATHAM PL,-74.20923784545622,40.54218945210862
LATHROP AVE,-74.13912954985184,40.61949662739654
LATIMER AVE,-74.181870178705,40.59845414163832
LATIMER PL,-73.83070838140769,40.76672087113967
LATOURETTE LN,-74.14627437428474,40.58934889738175
LATOURETTE ST,-74.21199968125426,40.52161587115063
LATTING ST,-73.83675957302948,40.83819858427228
LAUREL AVE,-74.03966020785995,40.59602999235956
LAUREL HILL BLVD,-73.90682994577945,40.737378314688925
LAUREL HILL TER,-73.92820627251977,40.850364360770584
LAURELTON PARKWAY SR  S,-73.73348488660987,40.675918481574975
LAURELTON PKWY,-73.73369355201427,40.67621751318112
LAUREN CT,-73.78546496604348,40.70939861039347
LAURIE AVE,-73.83561535684017,40.848413011573996
LAURIE CT,-74.10312714059882,40.59738708196281
LAVA ST,-74.07597617221127,40.59007273084719
LAW PL,-74.11333979399456,40.62498335766516
LAWN AVE,-74.12929483317099,40.577501507152114
LAWN CT,-73.95867258483962,40.583215863403304
LAWRENCE AVE,-74.04971595804275,40.62801868036209
LAWRENCE ST,-73.86523088061561,40.735408501127424
LAWTON AVE,-73.81597633006909,40.81743266273929
LAWTON ST,-73.93046833211133,40.69535721173778
LAX AVE,-73.84356034061241,40.79340781592106
LAYTON AVE,-73.91838517778774,40.76306794535207
LAYTON ST,-73.88340598484827,40.744106886693935
LEASON PL,-74.15013965903694,40.583640677271674
LEAVITT ST,-73.82852265474335,40.766595176061806
LEBANON ST,-73.87525392383141,40.840981329086674
LEDYARD PL,-74.08315171929385,40.59588856673733
LEE AVE,-74.02664513662951,40.65735570676987
LEE ST,-73.82357871081611,40.78487876403173
LEEDS RD,-73.72876581407466,40.765608358458195
LEEDS ST,-74.12402670767536,40.563508163923075
LEEWARD LN,-73.78359091654482,40.84644812551687
LEEWOOD LOOP,-74.08013979503777,40.61058160985359
LEFFERTS AVE,-73.94925103153263,40.66245053673527
LEFFERTS BLVD,-73.82475595944383,40.6865270797054
LEFFERTS PL,-73.95955264147834,40.68102702996417
LEFRAK CITY PLZ,-73.86452244313986,40.73460642659284
LEGATE AVE,-74.18673165013594,40.55403802050444
LEGGETT AVE,-73.89852002852794,40.81394605758623
LEGGETT PL,-74.05799772136513,40.665646450709765
LEGION PL,-74.0748099573152,40.60439761126186
LEGION ST,-73.91681878335014,40.6630138775228
LEIGH AVE,-74.16744373470006,40.61721084969358
LEITH PL,-73.72898794127767,40.76668322691318
LEITH RD,-73.73079491463476,40.76709927546037
LELAND AVE,-73.86208611986814,40.82636022245475
LEMONDROP CT,-74.22239729156459,40.5416538218888
LENEVAR AVE,-74.20812918113917,40.53558241844094
LENHART ST,-74.23822447003406,40.51537623212365
LENNON CT,-74.16193860196161,40.56074647502027
LENOX AVE,-73.9445044629379,40.80916217431667
LENOX RD,-73.9358520543311,40.65538802456129
LENZIE ST,-74.16338606904613,40.53162808035302
LEO ST,-74.15372043209715,40.61891469650295
LEONA ST,-74.15944999697446,40.608941101343
LEONARD AVE,-74.13726440096148,40.61816608753514
LEONARD ST,-73.95675670882191,40.71925227808339
LEONELLO LN,-74.2312831117047,40.50358501067047
LERER LN,-74.23146752006127,40.506892292782624
LEROY ST,-74.01640422720325,40.72205944496542
LESLIE AVE,-74.08363807479141,40.60007481873012
LESLIE RD,-73.76471416758793,40.68398977515714
LESTER CT,-73.92514460837702,40.58762124085025
LESTER ST,-74.06916467949198,40.66697848504354
LETTY CT,-74.15397433280353,40.63463851459847
LEVERETT AVE,-74.16027909259712,40.55620555203657
LEVERETT CT,-74.14954581263027,40.558005454613465
LEVERICH ST,-73.8949354942192,40.749893865276164
LEVIT AVE,-74.14820889116334,40.61941237221032
LEWIS AVE,-73.93108786403447,40.691868318621076
LEWIS PL,-73.9691804442398,40.643137930291736
LEWIS ST,-73.9793305686999,40.71470572219873
LEWISTON AVE,-73.76509984583129,40.69866353560041
LEWISTON ST,-74.14973376634285,40.58560496830715
LEWMAY RD,-73.76334754290897,40.594097515337985
LEXA PL,-74.18680033561796,40.53520394145749
LEXINGTON AVE,-73.96546989980213,40.73226435005919
LEXINGTON LN,-74.15573827933633,40.56004077384583
LEYDEN AVE,-74.15918113317677,40.63285257371939
LGA MARINE AIR TERMINAL,-73.88591998289827,40.772867649868225
LIBBY PL,-73.83559756386599,40.84650156763939
LIBERTY AVE,-73.87801067608164,40.669456982729635
LIBERTY LN,-73.91332899027533,40.563401722061315
LIBERTY PL,-74.00940147775157,40.70904459559762
LIBERTY PLZ,-74.01100009210262,40.70954823245187
LIBERTY ST,-74.01129858283181,40.70944423796709
LIBRARY AVE,-73.81832478729605,40.84658545555872
LIEBIG AVE,-73.90166833965738,40.908583244831405
LIGHT ST,-73.83146861762347,40.88785909415864
LIGHTHOUSE AVE,-74.1387570585275,40.575953022228425
LIGHTHOUSE CT,-73.84990600080212,40.8075481033048
LIGHTHOUSE DR,-73.80140343291619,40.58805004293732
LIGHTNER AVE,-74.11458215372792,40.608864346972865
LILAC CT,-74.16817875673385,40.627104069198076
LILLIAN PL,-74.1490689508355,40.540927035719875
LILLIAN WALD DR,-73.9768353199396,40.72022087333705
LILLIE LN,-74.14977335333919,40.584250354727075
LILY POND AVE,-74.06419856366904,40.59944070230202
LINCOLN,-73.92060363241082,40.5574931620485
LINCOLN AVE,-73.95479168920161,40.6475586174748
LINCOLN CENTER PLAZA,-73.98370332525094,40.7730446254279
LINCOLN PL,-73.94855837116016,40.6707121987518
LINCOLN PLZ,-73.98180587122579,40.77144937677227
LINCOLN RD,-73.9544455269395,40.661334672244465
LINCOLN SQUARE,-73.98127002674205,40.773517815008226
LINCOLN ST,-73.91531496809164,40.65257088142859
LINCOLN TER,-73.93839903665074,40.58450667881809
LINDA AVE,-74.06386301308027,40.594085688029956
LINDA CT,-74.14159237772412,40.62941321841146
LINDA LN,-74.18663255752948,40.553631767982914
LINDBERGH AVE,-74.11469286718948,40.567933681852345
LINDEN AVE,-73.86554061716375,40.78590271136879
LINDEN BLVD,-73.83635511988601,40.675115184979916
LINDEN BOULEVARD EB RB,-73.86576821012893,40.66852093173654
LINDEN BOULEVARD OUTER EB RB,-73.8674528989814,40.66817898103918
LINDEN PL,-73.86004425630897,40.74900958447423
LINDEN ST,-73.91382048362604,40.70106726059381
LINDENWOOD RD,-74.15134802157782,40.54707454158015
LINNEAUS PL,-73.83412053482958,40.76527545058978
LINTON PL,-74.15234595272925,40.557549286905285
LINWOOD AVE,-74.07269687492149,40.59564991232326
LINWOOD ST,-73.88183058500888,40.67296596980919
LION ST,-74.24009991982086,40.51620506204671
LIPSETT AVE,-74.17086169120402,40.52928137200289
LISA LN,-74.19684271878721,40.54906476646265
LISBON PL,-74.09034942238829,40.60547428503495
LISK AVE,-74.16493525970846,40.622700864475604
LISPENARD ST,-74.00344040007948,40.71983868574729
LISS ST,-74.1625988086681,40.535478807279155
LITHONIA AVE,-73.79868716523156,40.748595381169494
LITTLE   WEST ST,-74.01667095500287,40.707046301268925
LITTLE BAY RD,-73.7805863026562,40.79393560038945
LITTLE CLOVE RD,-74.1078920469413,40.611821128574796
LITTLE LEAGUE PL,-73.83953521033635,40.8415508502511
LITTLE NASSAU ST,-73.95970159735461,40.69783171506228
LITTLE NECK BLVD,-73.76996167184238,40.779509606242236
LITTLE NECK PKWY,-73.72276279798483,40.752218115699606
LITTLE ST,-73.98001329093005,40.703042322973765
LITTLE W  12 ST,-74.00729480804719,40.74001741316861
LITTLEFIELD AVE,-74.15025934863382,40.535591272245235
LIVERMORE AVE,-74.13857667956684,40.61786917348323
LIVERPOOL ST,-73.80266273421945,40.69250347612194
LIVINGSTON AVE,-74.0933474749172,40.64783711559755
LIVINGSTON CT,-74.10925238529693,40.64255381814334
LIVINGSTON ST,-73.98592366699178,40.68956999080648
LIVONIA AVE,-73.89739309657551,40.66429132504203
LLEWELLYN PL,-74.12990898547832,40.62685362402804
LLOYD CT,-73.9981086645801,40.60665193616016
LLOYD RD,-73.80910119682794,40.69328103604672
LLOYD ST,-73.95125183237647,40.650159053196255
LOCKE AVE,-73.80640515336151,40.78517466908785
LOCKE ST,-73.87578983725173,40.65653483595574
LOCKMAN AVE,-74.16156222767802,40.63339152919326
LOCKMAN LOOP,-74.16123165181169,40.6329619297657
LOCKMAN PL,-74.16114038873903,40.6341785550307
LOCKWOOD CT,-73.82843152581061,40.65065128793321
LOCKWOOD PL,-74.13400855970686,40.621755062218526
LOCUST AVE,-74.06082756922969,40.61651973684296
LOCUST CT,-74.21148124245231,40.547871883417734
LOCUST MANOR LANE,-73.7727037068431,40.6804368748242
LOCUST PL,-74.14979778044548,40.54938231182558
LOCUST POINT DR,-73.80078838624264,40.816658110293304
LOCUST ST,-73.9231622721111,40.738811134526514
LODOVICK AVE,-73.83715442566277,40.861193077519104
LOGAN AVE,-73.86715420249973,40.791017435824195
